z1,z2,z3,z4,z5,z6,z7,z8,z9
0.03799999877810478,0.0380000002682209,0.03788888826966286,0.037307691402160205,0.036764705444083494,0.036714285966895875,0.037239999920129774,0.03495238109358719,0.034826086753088493
0.03700000047683716,0.03699999898672104,0.03733333283000522,0.0374615378677845,0.03758823499083519,0.037904762086414155,0.03561111125681135,0.0348000000230968,0.03459090891886841
0.035999998450279236,0.036399999260902406,0.03722222149372101,0.0379230766915358,0.03876470577190904,0.036533333361148834,0.03576470582800753,0.03484210558235645,0.034380952162402015
0.035999998450279236,0.03659999892115593,0.03777777776122093,0.038923076139046595,0.037250000362594925,0.03671428561210632,0.03593749995343387,0.035000000045531325,0.034350000135600564
0.03799999877810478,0.03799999952316284,0.03911111048526234,0.037111110571357936,0.03709090907465328,0.03669230783214936,0.03619999984900157,0.03517647076617269,0.03447368407720014
0.04100000113248825,0.04099999964237213,0.03766666601101557,0.036874998826533556,0.03690000027418137,0.03666666646798452,0.036285714379378727,0.03550000011455268,0.03461111109289858
0.04600000008940697,0.041666666666666664,0.038599999994039534,0.03699999888028417,0.036777777390347585,0.036636363714933395,0.03638461518746156,0.03573333360254764,0.0349411763908232
0.007000000216066837,0.007800000160932541,0.008999999923010668,0.010374999954365194,0.011700000055134297,0.012916666688397527,0.014071428749178137,0.014562500175088644,0.01500000044082602
0.00800000037997961,0.00787500012665987,0.009571428410708904,0.010999999940395355,0.012363636442883448,0.013769230948617825,0.014600000282128652,0.015235294368775451,0.015578947471160638
0.00800000037997961,0.00849999999627471,0.009363636289807882,0.011600000038743018,0.013250000153978666,0.014357143148247684,0.015312500356230885,0.01594444436745511,0.016300000064074994
0.008999999612569809,0.008999999961815774,0.010090909051624212,0.011200000097354253,0.013846154109789776,0.015133333702882132,0.016117647071095073,0.016736842054677636,0.01704761909232253
0.008999999612569809,0.00974999985191971,0.011000000109726732,0.012066666781902314,0.012947368680646545,0.015937500109430403,0.016999999940809276,0.017549999943003058,0.017727272923697125
0.009999999776482582,0.010749999899417162,0.011909090998497877,0.012933333652714889,0.014000000039997854,0.014739130461669487,0.017894736785245568,0.018285714311613924,0.018347826340924137
0.012000000104308128,0.011750000063329935,0.013000000183555212,0.014000000121692816,0.015105263133974452,0.01586956522710945,0.016222222259751073,0.019000000108710745,0.01866666693240404
0.013000000268220901,0.013125000288709998,0.014181818305091425,0.015333333301047485,0.016263157815525408,0.016913043578033863,0.01729629640639932,0.01683870979374455,0.018640000224113464
0.014000000432133675,0.01450000039767474,0.01581818178634752,0.016666666604578495,0.017526315770259027,0.018000000156462193,0.018037037199570075,0.017322580750671127,0.016114285827747415
0.01600000075995922,0.01612500019837171,0.0172727271406488,0.018200000065068403,0.018789473774009628,0.0189565219309019,0.01848148161338435,0.01748387103960399,0.016057142881410462
0.017999999225139618,0.017875000019557774,0.018818181854757397,0.019600000170369943,0.020000000190185874,0.019565217601864235,0.01877777785476711,0.017387096710022417,0.015742857222046172
0.019999999552965164,0.01949999970383942,0.020363636399534615,0.02093333366016547,0.020736842318192908,0.02008695677732644,0.018777777785780252,0.01712903218163598,0.015257142909935543
0.020999999716877937,0.02087499969638884,0.021909090944311836,0.021800000158449014,0.02136842132006821,0.020173913232334282,0.018740740880646086,0.016612903154905764,0.014742857244397913
0.02199999988079071,0.02199999988079071,0.022636363621462475,0.022533333425720534,0.021631579012855104,0.02017391327282657,0.01829629639784495,0.01622580661768875,0.014314285798796586
